resFR,isCorrect,AnimalID,RecDate,NovelDay,CellID,CellType
-0.0386416705204798,1,46,211019,3,441,2
0.151143753348721,1,46,211019,3,456,2
0.0130248993205943,1,46,211019,3,476,2
0.134637061085101,1,46,211019,3,503,2
-0.0451686885358457,1,46,211019,3,526,2
0.237174536629943,1,46,211019,3,528,2
-0.00530191561525534,1,46,211019,3,554,2
-0.54785775545339,1,46,211020,1,0,2
-0.062427114648491,1,46,211020,1,4,2
-0.192962041272991,1,46,211020,1,37,2
0.0645338178385995,1,46,211020,1,51,2
0.0918508642123562,1,46,211020,1,62,2
0.455520719917017,1,46,211020,1,83,2
-0.399420314939203,1,46,211020,1,104,2
-0.381290735148084,1,46,211020,1,108,2
0.0578207945392154,1,46,211020,1,110,2
0.612534072625669,1,46,211020,1,112,2
-0.0481034762950028,1,46,211020,1,114,2
-0.696789835360212,1,46,211020,1,119,2
-0.80578519795558,1,46,211020,1,125,2
0.986443941533864,1,46,211020,1,135,2
0.234030013402064,1,46,211020,1,139,2
0.203401822971368,1,46,211020,1,141,2
-0.172559181443721,1,46,211020,1,153,2
-0.0226817714407446,1,46,211020,1,157,2
-0.26061198262281,1,46,211020,1,158,2
0.276242680234687,1,46,211020,1,159,2
0.0284387461482982,1,46,211020,1,160,2
0.364935048443985,1,46,211021,2,2,2
0.558586770919256,1,46,211021,2,11,2
-0.490379878323018,1,46,211021,2,14,2
0.10924002669695,1,46,211021,2,20,2
0.180333759568008,1,46,211021,2,22,2
0.0801183232621168,1,46,211021,2,27,2
-0.22371422368784,1,46,211021,2,29,2
-0.586651565904627,1,46,211021,2,30,2
0.740742003392328,1,46,211021,2,32,2
0.895695599959212,1,46,211021,2,39,2
-0.40373800086564,1,46,211021,2,64,2
0.0605073079096357,1,46,211021,2,68,2
0.383900797210007,1,46,211021,2,71,2
-0.312121034915729,1,46,211021,2,73,2
-0.521384901440431,1,46,211021,2,77,2
0.0277461843989557,1,46,211021,2,97,2
-0.325971483031862,1,46,211021,2,99,2
-0.364184505340706,1,46,211021,2,109,2
0.313184041081069,1,46,211021,2,113,2
0.419956816697159,1,46,211021,2,133,2
-0.672652200769232,1,46,211021,2,142,2
0.593311128840495,1,46,211021,2,149,2
0.787616303212646,1,46,211021,2,151,2
0.302751949074671,1,46,211021,2,160,2
0.46409769884183,1,46,211021,2,166,2
0.708057935427788,1,46,211021,2,168,2
-0.141417069326067,1,46,211022,3,7,2
-0.0247300275379079,1,46,211022,3,40,2
-0.200458544336167,1,46,211022,3,54,2
0.191586913308271,1,46,211022,3,56,2
0.40238592764401,1,46,211022,3,63,2
0.317134545576504,1,46,211022,3,74,2
0.310898150425339,1,46,211022,3,82,2
0.209343769423227,1,46,211022,3,85,2
-0.263965664179357,1,46,211022,3,97,2
0.374053279355055,1,46,211022,3,108,2
-0.235866680746722,1,46,211022,3,114,2
0.331189358184587,1,46,211022,3,118,2
-0.215675521904565,1,46,211022,3,120,2
0.231993837218665,1,46,211022,3,124,2
0.00118858691426216,1,46,211022,3,149,2
0.841472044305125,1,46,211022,3,152,2
0.433270498333829,1,46,211022,3,358,2
